PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC
12672971,1163,"DRUG GM","National","DOMESTIC GOODS","PROMO"
12695450,354,"DRUG GM","National","DOMESTIC GOODS","PROMOTIONAL TOWELS"
12781568,1136,"DRUG GM","National","DOMESTIC GOODS","SHAVE CREAMS AND POWDERS"
12781987,1136,"DRUG GM","National","DOMESTIC GOODS","SHAVE CREAMS AND POWDERS"
12782192,1136,"DRUG GM","National","DOMESTIC GOODS","SHAVE CREAMS AND POWDERS"
12946724,698,"DRUG GM","National","DOMESTIC GOODS","KITCHEN TEXTILES"
12949628,5789,"DRUG GM","National","DOMESTIC GOODS","PROMO"
12987822,2374,"DRUG GM","National","DOMESTIC GOODS","SEASONAL"
12987867,5623,"DRUG GM","National","DOMESTIC GOODS","PROMO"
13006912,2331,"DRUG GM","National","DOMESTIC GOODS","MATS/IO CARPETS"
13007151,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13007192,6285,"DRUG GM","National","DOMESTIC GOODS","BEDDING ACCESSORIES"
13007193,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13007315,457,"DRUG GM","National","DOMESTIC GOODS","PILLOWS BED"
13007965,6285,"DRUG GM","National","DOMESTIC GOODS","BEDDING ACCESSORIES"
13007967,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13008052,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13008053,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13008290,6162,"DRUG GM","National","DOMESTIC GOODS","FASHION SHEETS"
13008291,6285,"DRUG GM","National","DOMESTIC GOODS","BEDDING ACCESSORIES"
13073209,5623,"DRUG GM","National","DOMESTIC GOODS","PROMO"
13115997,5908,"DRUG GM","National","DOMESTIC GOODS","FLASHLIGHTS"
13133663,5285,"DRUG GM","National","DOMESTIC GOODS","BED PILLOWS"
13213054,1229,"DRUG GM","National","DOMESTIC GOODS","BONNE BELL"
13381642,370,"DRUG GM","National","DOMESTIC GOODS","OPEN STOCK SHEETS"
13382362,6209,"DRUG GM","National","DOMESTIC GOODS","AREA RUGS"
13382393,370,"DRUG GM","National","DOMESTIC GOODS","OPEN STOCK SHEETS"
13511495,531,"DRUG GM","National","DOMESTIC GOODS","MISCELLANEOUS CANDY (INCLUDING"
13511937,857,"DRUG GM","National","DOMESTIC GOODS","SEASONAL CANDY BAGS-CHOCOLATE"
13512083,937,"DRUG GM","National","DOMESTIC GOODS","HAIR BARRETTES TAILERS"
13512130,857,"DRUG GM","National","DOMESTIC GOODS","NOVELTY CANDY"
13512131,857,"DRUG GM","National","DOMESTIC GOODS","SEASONAL CANDY BAGS-CHOCOLATE"
13512210,1229,"DRUG GM","National","DOMESTIC GOODS","BONNE BELL"
13512339,857,"DRUG GM","National","DOMESTIC GOODS","SEASONAL CANDY BAGS-CHOCOLATE"
13512611,1229,"DRUG GM","National","DOMESTIC GOODS","BONNE BELL"
13512754,937,"DRUG GM","National","DOMESTIC GOODS","HAIR BARRETTES TAILERS"
13513285,937,"DRUG GM","National","DOMESTIC GOODS","HAIR BARRETTES TAILERS"
13513323,1229,"DRUG GM","National","DOMESTIC GOODS","BONNE BELL"
13513387,531,"DRUG GM","National","DOMESTIC GOODS","MISCELLANEOUS CANDY (INCLUDING"
13513389,857,"DRUG GM","National","DOMESTIC GOODS","NOVELTY CANDY"
13775618,1269,"DRUG GM","National","DOMESTIC GOODS","TABLECLOTHS TOPPERS"
13777292,1269,"DRUG GM","National","DOMESTIC GOODS","PLACEMATS NAPKIN RINGS"
13877031,5600,"DRUG GM","National","DOMESTIC GOODS","PROMO"
13910635,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
13911196,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
13911642,1253,"DRUG GM","National","DOMESTIC GOODS","PROMO"
15452109,2502,"DRUG GM","National","DOMESTIC GOODS","RUGS"
15452167,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15452281,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15452472,5623,"DRUG GM","National","DOMESTIC GOODS","COORDINATES"
15452585,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15452625,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15452755,1788,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15559802,1152,"DRUG GM","National","DOMESTIC GOODS","BASIC DECOR PILLOWS"
15560526,5366,"DRUG GM","National","DOMESTIC GOODS","BATH ACCESSORIES"
15565170,2467,"DRUG GM","National","DOMESTIC GOODS","DOOR MATS"
15569757,498,"DRUG GM","National","DOMESTIC GOODS","TABLECLOTHS TOPPERS"
15596043,5623,"DRUG GM","National","DOMESTIC GOODS","PROMO"
15630032,5475,"DRUG GM","National","DOMESTIC GOODS","PROMO BEDDING"
15686676,1042,"DRUG GM","National","DOMESTIC GOODS","PROMO"
15687046,1042,"DRUG GM","National","DOMESTIC GOODS","BASIC TOWELS"
15716658,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15741025,1042,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15778240,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15778246,5623,"DRUG GM","National","DOMESTIC GOODS","COORDINATES"
15778408,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15778475,5623,"DRUG GM","National","DOMESTIC GOODS","COORDINATES"
15778572,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15797913,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15798298,2502,"DRUG GM","National","DOMESTIC GOODS","ACCENT RUGS"
15800645,1831,"DRUG GM","National","DOMESTIC GOODS","COORDINATES"
15800828,5600,"DRUG GM","National","DOMESTIC GOODS","PROMO"
15801041,5600,"DRUG GM","National","DOMESTIC GOODS","PROMO"
15827573,1831,"DRUG GM","National","DOMESTIC GOODS","COORDINATES"
15971691,1831,"DRUG GM","National","DOMESTIC GOODS","UTILITY"
15971723,2469,"DRUG GM","National","DOMESTIC GOODS","SEASONAL"
15971998,2469,"DRUG GM","National","DOMESTIC GOODS","SEASONAL"
16058819,2625,"DRUG GM","National","DOMESTIC GOODS","SHOWER CURTAINS"
16058823,2625,"DRUG GM","National","DOMESTIC GOODS","SHOWER CURTAINS"
16100236,1036,"DRUG GM","National","DOMESTIC GOODS","BATH RUGS"
16100686,457,"DRUG GM","National","DOMESTIC GOODS","PROMO BED PILLOWS"
17104665,5295,"DRUG GM","National","DOMESTIC GOODS","THROWS"
17105248,5295,"DRUG GM","National","DOMESTIC GOODS","THROWS"
17178943,5295,"DRUG GM","National","DOMESTIC GOODS","SEASONAL"
17249302,1042,"DRUG GM","National","DOMESTIC GOODS","PROMO"
17291182,2487,"DRUG GM","National","DOMESTIC GOODS","KIDS BEDDINGS"
17901914,1042,"DRUG GM","National","DOMESTIC GOODS","PROMO"
17903111,1042,"DRUG GM","National","DOMESTIC GOODS","PROMO"
17903403,2702,"DRUG GM","National","DOMESTIC GOODS","PROMOTIONAL TOWELS"
17938236,5826,"DRUG GM","National","DOMESTIC GOODS","MISC"
18057119,5952,"DRUG GM","National","DOMESTIC GOODS","THROWS"
111310,965,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
839002,965,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
842819,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
854032,2236,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
854831,361,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
855135,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
880566,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
882350,361,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
884372,1297,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
894183,2236,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
916282,97,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
922061,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
928106,4954,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
929682,2236,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
958321,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
988172,4954,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
994607,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1017906,361,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
1018907,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
1030447,361,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
1039298,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1045801,4954,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
1045923,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1052432,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1060144,361,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
1060415,965,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
1066088,97,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
1076284,1297,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1138229,965,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. DEODORANTS"
1181567,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
1373357,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
5569051,965,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
5569561,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
5585299,5063,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
7091425,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
7131484,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
7138353,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
7138354,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
8181073,965,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
8203231,4975,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
9575188,5071,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
9575279,5071,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
9575433,5071,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
9677400,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
9707035,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
9710490,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
10121574,297,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
10121625,297,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
10122016,97,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
12648105,965,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
13511867,2236,"DRUG GM","National","FEMININE HYGIENE","MISC FEMININE HYGIENE MEDICATE"
15596587,965,"DRUG GM","National","FEMININE HYGIENE","FEM HYGN DOUCHES"
15597030,2236,"DRUG GM","National","FEMININE HYGIENE","MISC. FEMININE HYGIENE"
15626040,5071,"DRUG GM","National","FEMININE HYGIENE","FEM YEAST TREATMENTS"
107358,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
144626,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
373304,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
834846,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
843361,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
856455,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
859974,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
876404,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
905840,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
936302,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
953525,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
966472,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
969174,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
984815,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1007897,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1022767,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1032246,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1045363,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1053019,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1053114,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1055970,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1067449,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1069056,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1076724,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1085872,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1097271,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1100661,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1112357,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1144012,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1164974,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1314990,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1321085,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1342853,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1370726,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1411451,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
1757384,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
5577238,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
6443029,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
6464109,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
6513901,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
6537231,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
8166560,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
8181186,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
8181241,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
8181256,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
8181262,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
9676839,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
9676965,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
9677273,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121585,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121621,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121912,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121942,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121955,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121969,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10121989,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
10281900,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
12158099,898,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
12456960,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13038501,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13038502,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13038503,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13512770,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13512772,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13512773,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13521677,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13671765,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
13671995,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659377,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659804,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659806,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659809,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659810,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15659914,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15740929,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15742122,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15742173,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
15831408,5068,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
17214656,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
17214848,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
17214863,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
17215080,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN.NAPKINS"
101976,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
126696,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
204860,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
463196,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
505182,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
631172,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
824019,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
849380,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
849461,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
867827,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
869105,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
874209,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
878139,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
882810,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
902187,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
918568,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
919926,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
934438,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
937581,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
946691,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
951348,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
965986,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
974729,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
981895,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
997362,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1010079,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1014482,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1018943,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1019893,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1020308,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1020791,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1023546,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1042774,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1067494,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1070770,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1079482,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1083369,5128,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1085462,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1090107,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1092939,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1096114,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1098074,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1099061,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1106445,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1118817,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1125809,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1133533,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1203432,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1249014,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1268430,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1269901,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1371262,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1431583,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1518675,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
1861182,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5128941,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5556169,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5571514,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5571837,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5573136,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5574369,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5575597,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5585423,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5780057,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5783291,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
5995986,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6443283,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6463416,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6463550,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6463897,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6471575,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6519813,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
6553298,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
8180992,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
8205020,5069,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121561,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121620,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121632,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121837,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121838,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10121853,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10122043,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
10124601,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
12647946,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
12648528,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
12648843,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
12649133,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
12649149,2236,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
15512559,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
15596743,1844,"DRUG GM","National","FEMININE HYGIENE","FEM. HYGN. TAMPONS"
